id,happiness,survey_type,province,city,county,survey_time,gender,birth,nationality,religion,religion_freq,edu,edu_other,edu_status,edu_yr,income,political,join_party,floor_area,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,property_other,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_10,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_exper,work_status,work_yr,work_type,work_manage,insur_1,insur_2,insur_3,insur_4,family_income,family_m,family_status,house,car,invest_0,invest_1,invest_2,invest_3,invest_4,invest_5,invest_6,invest_7,invest_8,invest_other,son,daughter,minor_child,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_political,f_work_14,m_birth,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,inc_exp,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_11,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9
3466,4,1,7,18,39,2015/8/13 7:52,2,1990,1,1,1,8,,4.0,2012.0,40000,1,,67.0,0,0,0,0,0,0,0,0,1,,155,90,4,5,5,2,1.0,1,1,1,2,5,1,3,4,3,5,5,4,4,2,5,5,5,1,1,3,2,,,1,4,4,3,5,3,1,3.0,3.0,1.0,3.0,1,1,2,2,40000.0,1,3,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1970,3,1,1,1970,3,1,15,2,2,4,2,80000.0,2,2,-8,-8,4,4,2,4,2,-8,-8,-8,1,1,80,70,80,80,80.0,80,80,80,80
676,3,1,31,88,133,2015/8/20 14:58,2,1952,1,1,1,3,,4.0,-2.0,20000,1,,35.0,0,0,0,1,0,0,0,0,0,,174,150,2,4,5,2,1.0,1,1,1,5,2,1,1,5,5,5,5,4,4,5,5,5,5,5,2,4,2,5.0,7.0,1,3,3,4,3,2,4,,,,,1,1,2,2,30000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1975.0,1950.0,1975.0,4.0,1.0,1.0,10000.0,3.0,,,-2,3,1,2,-2,1,1,2,3,2,4,2,40000.0,4,4,4,4,5,4,3,4,3,-8,-8,-8,1,3,70,50,60,60,60.0,50,50,60,70
2809,5,2,5,8,24,2015/8/5 9:44,2,1952,1,1,1,4,,4.0,1969.0,20000,2,,75.0,0,0,1,0,0,0,0,0,0,,152,109,4,4,5,1,2.0,2,2,2,5,4,2,1,5,4,3,5,5,1,3,1,5,5,2,4,4,1,1.0,1.0,6,4,2,1,-8,1,4,,,,,1,2,2,2,20000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,2,0,0.0,3,1977.0,1952.0,1977.0,4.0,2.0,1.0,20000.0,3.0,,,-2,1,1,16,-2,1,1,15,2,2,4,2,20000.0,4,3,-8,-8,3,4,3,3,-8,4,4,4,2,5,90,50,80,80,80.0,80,80,60,40
7165,4,2,24,71,111,2015/8/8 10:38,1,1984,1,1,1,4,,2.0,1997.0,70000,1,,80.0,0,0,0,0,0,0,0,1,0,,175,130,4,4,4,1,1.0,1,1,1,5,5,1,1,5,3,5,5,2,3,5,5,5,5,1,3,2,1,1.0,1.0,1,4,6,5,8,3,3,,,,,1,1,2,2,70000.0,5,3,1,2,0,1,0,0,0,0,0,0,0,,0,2,2.0,3,2005.0,1986.0,2005.0,4.0,1.0,1.0,0.0,6.0,,,-2,1,1,2,1957,1,1,2,2,2,4,2,200000.0,5,5,4,4,5,5,2,-8,3,-8,-8,-8,1,5,60,60,60,60,60.0,60,60,60,60
3349,4,1,11,29,52,2015/7/23 8:55,2,1957,1,1,1,4,,4.0,-2.0,24000,1,,150.0,0,0,1,0,0,0,0,0,0,,167,142,4,4,4,5,1.0,2,2,3,5,1,1,1,4,2,3,4,4,4,2,1,5,4,5,3,4,3,1.0,5.0,2,3,5,4,6,5,5,,,,,1,1,2,2,50000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,0.0,3,1983.0,1954.0,1983.0,4.0,1.0,5.0,26000.0,1.0,3.0,1.0,-2,4,1,1,-2,3,1,1,2,2,4,2,30000.0,3,2,3,3,5,4,2,2,2,2,-8,-8,1,4,80,80,80,70,79.0,86,60,80,89
729,1,1,22,67,107,2015/7/8 18:30,2,1944,1,1,1,6,,4.0,1963.0,20000,1,,70.0,0,1,0,0,0,0,0,0,0,,161,100,3,3,3,2,1.0,3,2,2,4,1,1,1,4,3,3,4,5,4,5,4,5,2,5,3,3,2,4.0,6.0,1,3,4,5,4,5,5,,,,,1,1,2,1,20000.0,1,2,1,2,0,1,0,0,0,0,0,0,0,,0,0,,7,1963.0,,,,,,,,,,1926,2,1,16,1924,2,1,1,3,2,4,2,20000.0,4,3,-8,-8,4,3,2,4,1,3,3,4,1,5,80,70,70,65,65.0,70,80,80,85
413,4,1,17,48,80,2015/7/23 17:03,2,1977,1,1,1,7,,4.0,-2.0,0,1,,95.0,0,1,1,0,0,0,0,0,0,,170,135,4,5,4,4,2.0,2,2,2,3,2,2,3,4,2,4,4,4,4,3,2,5,5,2,2,3,2,4.0,7.0,1,4,6,3,6,2,6,,,,,1,1,1,2,300000.0,4,3,2,1,0,0,1,0,0,0,0,0,0,,2,0,2.0,3,2001.0,1978.0,2001.0,7.0,4.0,2.0,300000.0,1.0,3.0,1.0,1945,3,1,1,1946,3,1,12,3,2,4,3,30000.0,4,4,2,2,5,4,3,5,3,3,-8,-8,1,5,80,80,70,60,80.0,80,50,50,80
3147,2,2,28,81,122,2015/8/2 14:05,2,1962,1,1,1,3,,4.0,-2.0,1500,1,,80.0,0,1,0,0,0,0,0,0,0,,145,40,2,3,3,1,1.0,1,1,1,1,1,1,5,5,4,5,5,3,4,5,5,5,5,5,3,4,1,3.0,3.0,3,4,5,6,5,6,4,,,,,1,1,2,2,3000.0,3,1,1,2,0,1,0,0,0,0,0,0,0,,2,1,0.0,3,1984.0,1959.0,1984.0,3.0,1.0,1.0,1500.0,3.0,,,-2,1,1,2,-2,1,1,2,3,2,1,2,1000.0,5,4,5,4,5,4,5,5,4,5,4,5,4,3,80,90,70,60,70.0,60,50,60,60
1517,4,2,24,72,112,2015/8/2 11:43,1,1965,1,0,1,4,,4.0,1981.0,30000,1,,80.0,0,0,0,0,1,0,0,0,0,,162,110,3,5,3,1,1.0,1,1,1,4,2,1,1,5,5,5,5,4,3,5,5,5,5,2,4,3,3,2.0,2.0,1,4,4,3,5,1,1,3.0,12.0,1.0,3.0,1,1,2,2,30000.0,2,3,0,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,1989.0,1968.0,1989.0,1.0,1.0,1.0,0.0,4.0,,,-2,1,1,2,1945,1,1,2,2,1,3,3,40000.0,3,3,2,2,5,3,2,5,4,4,4,4,1,5,80,80,40,80,40.0,70,60,60,70
5746,4,1,27,78,118,2015/8/2 19:50,1,1988,1,1,1,10,,4.0,2010.0,96000,1,,80.0,0,0,0,0,0,0,0,0,1,,184,170,4,4,4,2,3.0,1,1,3,3,5,2,2,3,2,3,4,4,2,2,1,4,5,1,3,3,2,3.0,4.0,3,2,5,3,7,5,1,3.0,4.0,1.0,3.0,1,1,2,2,-2.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1963,10,1,1,1964,6,1,1,2,1,4,2,100000.0,4,3,-8,-8,5,5,3,5,2,3,-8,3,1,3,30,50,30,60,50.0,70,50,70,70
826,4,1,6,12,28,2015/7/30 12:36,1,1970,1,1,1,4,,4.0,1987.0,24000,4,-2.0,90.0,0,1,0,0,0,0,0,0,0,,170,135,3,5,5,2,3.0,2,2,2,5,1,1,1,5,4,4,5,4,2,5,5,5,5,5,2,4,3,5.0,2.0,1,3,5,4,6,3,1,3.0,23.0,1.0,3.0,1,1,2,2,60000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,1.0,3,1995.0,1971.0,1995.0,6.0,1.0,2.0,40000.0,1.0,3.0,1.0,-2,3,1,1,-2,3,1,1,3,2,4,3,40000.0,4,2,3,3,4,4,3,3,3,4,-8,4,1,4,80,80,80,80,80.0,80,80,80,80
3268,3,1,24,72,112,2015/7/30 10:56,1,1974,1,1,-8,6,,4.0,1993.0,-3,1,,70.0,0,0,0,0,1,0,0,0,0,,172,120,4,4,4,1,1.0,2,2,2,4,5,-8,2,4,4,4,-8,4,3,-8,4,5,4,1,3,2,2,4.0,3.0,-8,2,3,3,3,3,1,3.0,20.0,1.0,3.0,1,1,2,2,-3.0,8,3,1,1,0,1,0,0,0,0,0,0,0,,0,1,1.0,3,2010.0,1979.0,2010.0,1.0,1.0,1.0,-3.0,6.0,,,1948,1,1,1,1951,1,1,2,2,1,4,-8,-3.0,5,3,4,3,5,3,2,4,3,3,-8,3,1,4,80,80,70,60,50.0,60,70,70,60
3975,4,2,22,65,104,2015/7/10 11:10,1,1940,1,1,1,3,,4.0,1952.0,20000,1,,100.0,0,1,0,0,0,0,0,0,0,,165,108,4,3,4,1,1.0,2,2,2,5,1,1,1,5,1,3,4,3,4,5,3,5,5,5,3,4,2,2.0,2.0,2,4,3,4,3,1,3,,,,,1,1,2,2,20000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,3,0,0.0,3,1960.0,1942.0,1960.0,3.0,1.0,1.0,0.0,5.0,,,-2,1,1,2,-2,1,1,2,2,1,4,2,70000.0,3,3,3,3,4,3,3,3,3,3,-8,3,3,4,80,80,80,80,80.0,80,80,80,80
617,4,2,13,35,65,2015/9/23 9:27,1,1966,6,0,3,3,,4.0,-2.0,60000,1,,230.0,0,1,0,0,0,0,0,0,0,,165,150,5,4,4,1,1.0,1,1,3,5,1,1,1,5,2,5,5,4,4,2,2,5,5,5,4,5,1,2.0,2.0,6,4,6,4,6,1,4,,,,,1,2,2,2,80000.0,1,4,2,1,1,0,0,0,0,0,0,0,0,,1,1,0.0,3,1988.0,1969.0,1988.0,3.0,1.0,1.0,-2.0,5.0,,,1929,1,1,2,-2,1,1,2,2,1,5,2,100000.0,5,5,3,3,5,5,1,-8,1,1,4,5,1,5,0,95,50,60,70.0,60,65,70,80
115,4,1,21,64,101,2015/7/14 20:45,2,1965,1,1,1,4,,4.0,1980.0,8000,1,,59.0,0,0,1,0,0,0,0,0,0,,158,108,5,5,5,2,1.0,1,1,1,5,1,1,1,5,3,5,5,4,4,5,3,5,5,5,4,4,1,1.0,4.0,1,3,2,1,3,1,5,,,,,1,1,2,2,15000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,,0,1,0.0,3,1990.0,1967.0,1990.0,4.0,1.0,2.0,7000.0,5.0,,,-2,1,1,2,-2,1,1,3,3,1,3,3,24000.0,4,3,2,2,5,2,2,4,3,3,3,4,1,5,85,50,40,50,60.0,55,80,40,-2
418,4,1,1,1,7,2015/8/19 15:36,1,1947,1,1,1,7,,4.0,1967.0,39600,1,,29.0,0,1,0,0,0,0,0,0,0,,172,120,3,5,3,2,1.0,3,3,4,4,1,3,1,5,4,3,4,4,4,5,5,4,5,5,3,4,3,2.0,2.0,2,3,7,8,7,9,5,,,,,1,1,2,2,120000.0,3,2,1,2,0,1,0,0,0,0,0,0,0,,0,1,0.0,3,1981.0,1948.0,1981.0,7.0,4.0,2.0,39600.0,5.0,,,-2,3,1,1,-2,3,1,6,3,1,3,2,50000.0,4,4,4,3,4,4,3,4,3,3,2,4,1,3,90,60,20,60,60.0,80,50,80,80
3070,5,1,28,81,122,2015/7/30 10:14,2,1966,1,1,1,3,,4.0,1976.0,5000,1,,108.0,0,0,0,1,0,0,0,0,0,,158,100,4,3,3,1,2.0,1,1,1,4,1,1,1,5,1,4,5,2,2,4,5,5,3,5,5,5,1,2.0,3.0,1,4,5,1,6,1,4,,,,,1,2,2,2,25000.0,2,2,2,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,1986.0,1962.0,1986.0,3.0,1.0,1.0,20000.0,1.0,5.0,2.0,-2,1,1,16,-2,1,1,2,2,2,4,3,20000.0,4,3,4,4,5,3,3,3,3,-8,-8,-8,3,4,80,80,80,80,80.0,80,87,76,60
1626,4,1,6,17,33,2015/8/3 15:19,1,1953,1,1,1,4,,4.0,-2.0,100000,1,,120.0,0,1,0,0,0,0,0,0,0,,171,160,4,3,3,5,1.0,2,2,2,5,4,1,2,3,4,4,4,4,2,5,3,5,5,2,3,3,2,2.0,2.0,2,4,6,5,7,2,1,2.0,20.0,1.0,2.0,1,2,1,2,100000.0,2,3,1,1,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,-2.0,1956.0,-2.0,4.0,1.0,5.0,0.0,5.0,,,-2,1,1,2,-2,1,1,2,2,1,4,2,150000.0,4,4,-8,-8,3,3,3,4,4,4,-8,5,1,3,70,80,80,80,80.0,80,80,80,80
7114,2,1,1,1,8,2015/9/26 18:51,1,1957,1,1,1,6,,4.0,1977.0,60000,1,,110.0,0,1,0,0,0,0,0,0,0,,178,160,4,4,3,2,2.0,3,3,3,5,5,2,1,4,4,2,4,4,2,3,5,5,5,1,3,3,2,3.0,2.0,1,2,3,3,3,3,1,3.0,37.0,1.0,3.0,1,1,2,1,60000.0,1,3,1,2,0,0,1,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1927,4,1,1,1929,4,1,1,2,2,3,2,7000.0,4,4,4,4,4,4,3,4,3,3,-8,4,-8,3,80,85,88,97,85.0,84,87,88,88
6749,4,1,15,39,70,2015/7/10 17:06,1,1933,1,1,1,6,,4.0,1947.0,60000,1,,140.0,0,1,0,0,0,0,0,0,0,,173,96,3,5,4,5,1.0,4,4,5,5,1,1,1,5,5,1,3,2,4,1,1,5,5,5,5,5,3,3.0,5.0,5,3,7,4,-8,-8,5,,,,,1,-8,-8,-8,60000.0,1,4,1,2,0,1,0,0,0,0,0,0,0,,1,2,0.0,7,1951.0,,,,,,,,,,-2,2,1,9,-2,2,1,15,1,2,3,2,60000.0,4,2,-8,-8,5,5,2,5,-8,3,-8,3,3,5,95,80,50,-3,40.0,-3,-3,-3,80
7917,4,1,21,62,98,2015/7/18 16:59,1,1953,8,1,1,1,,,,20000,1,,400.0,0,0,0,0,0,0,0,0,0,家人共有,160,110,4,4,2,1,1.0,2,1,1,4,4,1,1,4,2,2,4,4,2,5,5,5,5,4,4,3,1,3.0,3.0,1,4,4,1,7,1,3,,,,,1,2,2,2,80000.0,6,2,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1977.0,1953.0,1977.0,1.0,1.0,1.0,9000.0,3.0,,,-2,1,1,2,-2,1,1,2,2,1,4,3,50000.0,2,2,2,2,5,5,2,2,2,2,2,2,1,3,80,70,80,80,80.0,80,0,80,80
4186,4,1,6,16,32,2015/8/10 16:05,1,1928,1,1,1,3,,4.0,-2.0,-2,1,,50.0,0,1,0,0,0,0,0,0,0,,160,100,2,2,3,2,1.0,1,1,1,3,1,1,2,5,5,5,5,5,5,5,5,5,5,5,2,2,1,6.0,6.0,1,3,6,2,-8,1,5,,,,,1,1,2,2,-2.0,1,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,7,-2.0,,,,,,,,,,-2,1,1,2,-2,1,1,2,2,2,5,-8,-2.0,4,3,4,3,4,3,3,4,3,-8,-8,3,1,3,70,60,80,70,70.0,80,85,70,70
2897,4,1,19,59,95,2015/7/15 20:25,2,1947,1,1,1,1,,,,20000,1,,100.0,0,0,0,1,0,0,0,0,0,,155,103,4,2,2,1,3.0,4,1,1,5,1,1,1,5,5,1,5,4,4,5,5,5,5,5,1,2,1,,,1,1,4,3,4,3,1,2.0,55.0,1.0,4.0,1,2,2,2,50000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,2.0,3,1971.0,1947.0,1971.0,3.0,1.0,5.0,30000.0,1.0,2.0,1.0,-2,-8,-8,2,-2,-8,1,2,3,2,3,2,-2.0,2,2,2,2,3,2,1,1,1,1,1,1,1,3,90,90,90,90,90.0,90,90,90,90
7469,3,2,31,87,130,2015/8/14 17:59,2,1990,1,1,1,4,,2.0,-3.0,0,1,,150.0,0,0,0,0,0,1,0,0,0,,160,120,3,5,4,1,1.0,1,1,2,4,4,1,1,5,2,5,5,3,4,2,5,5,4,1,3,3,1,2.0,5.0,1,2,3,3,4,2,4,,,,,1,2,2,2,100000.0,4,3,1,2,0,1,0,0,0,0,0,0,0,,0,0,,3,2011.0,1989.0,2011.0,4.0,1.0,1.0,40000.0,3.0,,,1966,4,1,2,1966,1,1,2,2,2,3,-8,50000.0,3,2,3,3,4,-8,2,3,2,-8,-8,-8,1,4,85,70,75,80,75.0,75,75,70,80
2083,5,2,31,88,133,2015/8/18 16:19,1,1997,1,1,1,10,,1.0,2014.0,0,1,,85.0,0,0,0,0,1,0,0,0,0,,173,170,3,3,3,1,1.0,1,2,2,3,4,4,2,3,2,3,4,3,2,1,2,3,5,2,3,3,2,7.0,2.0,1,2,3,3,7,3,6,,,,,1,2,2,2,80000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1967,4,1,2,1969,3,1,2,2,2,2,-8,80000.0,3,3,-8,-8,4,-8,1,3,1,4,-8,3,1,4,60,60,50,40,20.0,70,60,70,60
754,4,1,17,48,80,2015/7/30 12:49,1,1970,1,1,1,12,,4.0,-3.0,-3,4,1998.0,116.0,0,0,1,0,0,0,0,0,0,,170,160,5,5,3,4,1.0,4,4,4,3,4,1,2,3,3,1,4,3,3,1,2,5,3,1,3,3,3,3.0,2.0,4,3,5,5,5,5,1,-8.0,-3.0,-8.0,-8.0,1,1,2,2,-3.0,3,3,1,1,1,0,0,0,0,0,0,0,0,,0,1,1.0,3,1998.0,1970.0,1998.0,12.0,1.0,2.0,-3.0,1.0,3.0,1.0,-2,-8,1,2,-2,-8,1,2,2,2,4,2,-2.0,5,5,-8,-8,5,5,4,5,4,4,-8,5,4,4,99,95,-2,95,-2.0,95,98,80,90
2547,2,2,29,82,124,2015/7/22 15:36,2,1974,1,1,1,3,,4.0,1987.0,5000,1,,60.0,0,1,1,0,0,0,0,0,0,,163,130,4,4,4,1,1.0,1,1,1,5,1,1,1,5,4,5,5,4,4,5,5,5,4,5,2,2,1,7.0,7.0,1,2,5,3,7,2,3,,,,,1,1,2,2,10000.0,2,1,1,2,0,1,0,0,0,0,0,0,0,,2,0,1.0,3,1994.0,1972.0,1994.0,3.0,1.0,1.0,5000.0,3.0,,,1944,3,1,2,1943,1,1,2,3,1,4,2,60000.0,4,4,4,4,5,-8,3,-8,2,-8,-8,-8,2,4,90,90,90,80,80.0,80,90,90,90
3970,3,1,12,32,57,2015/7/24 16:09,2,1954,1,1,1,4,,4.0,1971.0,36000,1,,90.0,0,0,0,0,0,0,0,0,1,,168,150,2,-8,3,5,2.0,1,2,4,2,1,1,5,5,5,4,5,2,4,5,5,5,5,5,3,3,1,7.0,3.0,1,2,5,5,5,5,5,,,,,1,2,2,2,120000.0,5,3,1,1,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1977.0,1948.0,1977.0,6.0,4.0,5.0,54000.0,5.0,,,1918,2,1,1,1933,1,1,1,2,2,3,2,60000.0,4,1,-8,-8,3,2,1,-8,-8,-8,-8,-8,1,3,60,50,50,70,60.0,50,60,60,60
3374,4,1,16,46,78,2015/8/1 14:31,2,1994,1,1,3,11,,1.0,2013.0,4000,2,,120.0,0,0,0,0,1,0,0,0,0,,163,85,4,4,4,1,1.0,1,2,1,3,5,1,4,4,4,1,5,4,4,1,4,5,5,1,3,3,5,4.0,2.0,2,3,5,3,7,4,6,,,,,1,2,2,2,70000.0,4,3,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1970,6,1,2,1970,4,1,2,3,2,4,3,200000.0,4,4,3,3,4,4,3,4,3,3,3,3,2,4,70,65,79,89,75.0,75,60,90,80
5727,3,2,9,23,45,2015/7/3 10:26,1,1967,1,1,1,3,,2.0,,15000,1,,100.0,0,1,0,0,0,0,0,0,0,,165,130,4,3,3,1,1.0,1,1,2,4,1,1,1,5,3,5,5,4,4,1,5,5,5,5,3,4,1,4.0,4.0,1,4,1,1,4,5,1,8.0,27.0,1.0,4.0,1,1,2,2,30000.0,3,2,2,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1991.0,1968.0,1991.0,4.0,1.0,1.0,15000.0,1.0,-8.0,1.0,1935,6,-8,1,1933,1,1,2,2,2,4,-8,50000.0,4,2,-8,2,5,-8,2,-8,-8,-8,2,3,1,3,-2,70,50,-2,-2.0,70,50,80,-2
4108,3,2,5,9,25,2015/8/5 8:53,1,1957,1,0,3,6,,4.0,1977.0,5000,1,,95.0,0,1,0,0,0,0,0,0,0,,167,132,2,2,3,1,1.0,1,1,1,5,1,2,1,4,4,4,4,3,3,4,4,4,4,5,2,2,1,3.0,3.0,1,4,4,3,4,4,2,,,,,1,1,2,2,15000.0,3,2,1,2,0,1,0,0,0,0,0,0,0,,0,1,0.0,3,1982.0,1961.0,1982.0,3.0,1.0,1.0,5000.0,3.0,,,1928,1,1,2,1933,1,1,2,3,2,3,2,10000.0,4,3,3,3,4,3,3,4,3,2,2,2,1,4,70,80,80,80,70.0,70,80,70,80
2445,4,1,27,77,117,2015/7/20 18:58,2,1969,1,1,1,4,,4.0,1986.0,30000,1,,100.0,0,1,1,0,0,0,0,0,0,,160,110,4,5,5,1,2.0,2,2,1,4,5,1,2,5,3,2,3,3,4,3,2,4,4,1,3,4,2,3.0,2.0,1,4,5,5,5,5,1,3.0,17.0,1.0,3.0,1,1,2,2,80000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1992.0,1971.0,1992.0,6.0,1.0,2.0,50000.0,1.0,3.0,1.0,1945,3,1,2,1942,3,4,2,2,2,3,2,30000.0,2,2,2,2,4,4,3,4,2,2,2,2,1,4,70,70,70,70,80.0,80,70,70,80
4381,2,2,13,36,66,2015/9/23 13:08,1,1987,8,1,4,3,,4.0,2007.0,1500,1,,80.0,0,0,0,0,1,0,0,0,0,,160,108,5,5,3,1,1.0,1,1,2,5,2,1,1,5,3,5,5,4,4,4,5,5,5,4,2,2,1,4.0,3.0,1,3,3,5,5,5,3,,,,,1,1,2,2,2000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1957,4,1,2,1956,2,1,2,2,2,5,3,50000.0,4,4,4,4,5,3,3,3,4,-8,-8,-8,1,3,70,60,60,70,80.0,70,70,60,70
1067,4,1,19,57,92,2015/7/17 10:47,1,1943,1,1,1,3,,4.0,-2.0,30000,4,1991.0,75.0,0,1,0,0,0,0,0,0,0,,151,126,4,3,4,2,3.0,3,3,3,4,5,5,3,3,2,4,3,3,4,2,4,2,4,2,2,5,2,4.0,4.0,4,3,5,5,5,4,5,,,,,1,1,2,2,-2.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,1968.0,1945.0,1968.0,6.0,1.0,2.0,30000.0,5.0,,,-2,1,1,2,-2,3,1,2,2,2,3,2,50000.0,4,4,4,4,5,5,4,4,3,4,4,4,3,2,70,70,75,70,75.0,80,85,80,85
3914,2,2,6,12,28,2015/8/1 9:14,1,1974,1,1,1,3,,4.0,1986.0,24000,4,-3.0,120.0,0,1,0,0,0,0,0,0,0,,165,150,5,4,4,1,1.0,1,1,1,4,3,1,2,5,4,5,5,4,2,5,4,5,5,2,3,3,2,2.0,2.0,3,2,6,5,7,6,1,3.0,23.0,2.0,3.0,1,1,2,2,50000.0,4,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1996.0,1973.0,1996.0,3.0,4.0,1.0,24000.0,1.0,3.0,1.0,-2,1,1,2,1950,1,1,2,2,2,4,2,10000.0,2,2,2,2,2,2,2,2,2,2,2,2,2,5,90,90,90,90,90.0,90,90,90,90
5288,4,1,21,64,100,2015/7/15 9:22,2,1945,1,1,1,4,,4.0,1963.0,35000,2,,120.0,0,0,1,0,0,0,0,0,0,,156,140,3,4,4,2,2.0,3,4,2,5,2,2,1,5,2,2,4,3,3,2,2,5,5,4,4,4,3,3.0,3.0,2,4,6,6,6,5,5,,,,,1,1,2,2,70000.0,2,4,1,2,1,0,0,0,0,0,0,0,0,,2,0,0.0,3,1968.0,1943.0,1968.0,4.0,4.0,2.0,40000.0,5.0,,,-2,2,1,2,-2,1,1,2,1,2,4,2,30000.0,4,4,-8,-8,5,-8,4,4,-8,4,-8,-8,4,5,85,90,80,80,85.0,85,80,85,80
5537,4,1,1,1,5,2015/9/9 16:07,2,1987,1,1,1,12,,4.0,2009.0,50000,1,,80.0,0,0,0,0,1,0,0,0,0,,160,100,4,4,4,2,1.0,4,4,2,4,5,3,2,3,2,2,3,3,3,3,3,4,5,4,3,3,3,3.0,4.0,3,2,6,6,6,6,1,3.0,-3.0,1.0,-8.0,1,1,2,2,100000.0,3,3,-3,-8,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1956,7,1,1,1960,7,1,1,2,2,3,3,100000.0,4,3,-8,-8,4,3,3,3,3,3,3,3,2,3,-2,-2,-2,-2,-2.0,-2,-2,-2,-2
5388,4,1,13,36,67,2015/9/9 15:36,1,1939,1,1,1,10,,4.0,1965.0,50000,1,,140.0,0,0,0,1,0,0,0,0,0,,171,128,4,3,5,5,2.0,4,4,4,5,3,1,1,5,5,3,4,3,3,4,4,5,5,3,3,3,4,3.0,3.0,1,4,4,4,5,5,5,,,,,1,1,2,2,300000.0,2,3,3,1,0,1,0,0,0,0,0,0,0,,2,0,1.0,3,1960.0,1939.0,1960.0,10.0,1.0,5.0,50000.0,5.0,,,-2,4,1,1,-2,1,1,12,2,2,5,2,50000.0,4,3,-8,-8,5,5,3,5,4,4,-8,4,3,4,-2,50,80,60,-2.0,80,-2,-2,80
5733,4,1,16,44,75,2015/7/24 19:52,2,1957,1,1,1,6,,4.0,1974.0,25000,1,,61.0,0,1,0,0,0,0,0,0,0,,160,135,5,4,4,2,1.0,4,3,3,5,3,2,1,5,3,2,5,3,4,4,1,5,5,5,5,4,2,1.0,1.0,1,4,5,2,10,2,5,,,,,1,1,2,2,25000.0,1,3,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1932,3,1,1,1937,7,1,1,2,2,4,3,60000.0,4,4,3,3,4,4,3,4,3,3,3,3,1,5,80,60,70,70,80.0,80,90,60,60
3499,4,1,6,12,28,2015/7/29 10:49,1,1951,1,1,1,3,,2.0,,20000,1,,104.0,0,0,0,1,0,0,0,0,0,,160,140,3,5,4,1,3.0,4,3,4,4,1,4,5,5,2,2,4,4,2,3,1,5,5,5,2,4,3,2.0,2.0,3,4,6,5,7,3,2,,,,,1,1,2,2,20000.0,4,3,1,1,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,-2.0,1952.0,-2.0,3.0,1.0,1.0,-2.0,4.0,,,-2,1,1,2,1930,1,1,2,2,1,3,2,30000.0,4,4,4,4,3,3,2,3,3,4,-8,4,2,3,80,80,80,80,80.0,80,80,80,80
